company_name|category|sub_category|area|address|website|phone|email|source_url|source_type|size_hint|hardware_need|buying_trigger|expansion_signal|lead_score|priority_tier|contact_approach|verification_status|notes
Riddhi Corporation LLP|Lab-Grown Diamond|HPHT rough diamond grower / wholesaler|Ichhapore (Pal-Hazira Rd)|Plot W-01A & W-01B Gem and Jewellery Park Gujarat Hira Bourse Ichhapore Pal-Hazira Road Surat 394510|http://rclgd.com/|||https://rclgd.com/contactus|Company website|Medium-large - 1st introducer of HPHT rough in India, est 2014|GPU workstations for planning/grading; reactor/press-control PCs; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC|First introducer of HPHT lab-growing rough in India; GIA/IGI Type IIa & IIb wholesale|Pioneer HPHT grower at Gujarat Hira Bourse; established growing operation|80|A|Owner/Director|Existence-verified (contact pending)|Contact email obfuscated on source; phone not visible
Limelight Diamonds (Bhathwari Group)|Lab-Grown Diamond|CVD diamond grower / brand|Surat|Surat, Gujarat (Bhathwari Group manufacturing)|https://limelightdiamonds.com/|||https://limelightdiamonds.com/about-limelight-diamonds/|Company website|Large - large-scale CVD producer, India retail brand since 2019|GPU workstations for planning/grading; reactor-control PCs; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC|Founded 2019; CVD diamonds produced at scale by Bhathwari Group in Surat; large retail brand|Large-scale CVD production backing a national retail brand; growth-stage|81|A|Owner/Director or IT Manager|Existence-verified (contact pending)|Backed by Bhathwari Group Surat large-scale producer; contacts not visible on source
Grown Diamond Corporation|Lab-Grown Diamond|LGD manufacturer / polishing factory|Surat (factory)|State-of-the-art polishing factory in Surat (HQ in Mumbai BKC)|https://www.growndiamondcorp.com/|+91 22 4971 6448||https://www.growndiamondcorp.com/contact/|Company website|Medium-large - world-class polishing factory in Surat|GPU workstations for planning/grading; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC|World-class technology polishing factory in Surat; manufacturer + distributor of LGDs|Modern equipment-heavy polishing factory; sector growth|75|A|Owner/Director or Factory Manager|Contact found|Phone is Mumbai HQ; Surat factory direct line not visible
N H Sales|Lab-Grown Diamond|CVD & HPHT diamond manufacturer|Nana Varachha|Plot No 18 Vandana Soc 2 Nana Varachha Varachha Road Surat 395006|https://www.nhdiam.com/|+91 84600 28403||https://www.nhdiam.com/|Company website|Medium - est 1997, HPHT/CVD/melee manufacturer|GPU workstations for planning/grading; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC|Long-standing diamond firm (1997) now manufacturing CVD/HPHT + melee; owner Naimishkumar Lukhi|Diversified into LGD CVD/HPHT manufacturing; melee scale|68|B|Owner (Naimishkumar Lukhi)|Contact found|Email not visible on source
Krishna Diamonds|Lab-Grown Diamond|CVD diamond manufacturer / supplier|Katargam|A-202 Labh Shubha Apartment Katargam Surat 395004|https://www.krishnadiamonds.co.in/|+91 99243 83347|krishnadiamond77@gmail.com|https://www.krishnadiamonds.co.in/|Company website|Medium - proprietorship est 1997, LGD since 2020|GPU workstations for planning/grading; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC|Expanded into LGD in 2020; CVD manufacturer/supplier/exporter from Surat|Recent LGD diversification (2020); growth-stage CVD line|69|B|Owner/Director|Contact found|Diversified from natural to CVD lab-grown in 2020
Mira Gems|Lab-Grown Diamond|CVD diamond manufacturer / exporter|Varachha (Kohinoor)|Plot No 1 to 5 Kohinoor Industrial Estate Opp G.K. Chambers Kohinoor Road Varachha Surat 395006|https://www.miragems.com/|+91 81474 49533||https://www.miragems.com/|Company website|Medium-large - bulk IGI-certified LGD supplier worldwide|GPU workstations for planning/grading; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC|Bulk IGI-certified LGD supplier worldwide; contact Rohan Vanani|Bulk worldwide supply; Mumbai BDB office too; scaling exports|76|A|Owner/Director (Rohan Vanani)|Contact found|Mumbai office at Bharat Diamond Bourse also listed
SK Diam|Lab-Grown Diamond|CVD diamond manufacturer / exporter|Varachha (Mini Bazar)|1st Floor Sy No 19/a Plot No 30+31 Mohan Nagar Varachha Road Near Mini Bazar Surat 395006|https://www.skdiam.co.in/|+91 80458 02722||https://www.skdiam.co.in/|Company website|Medium - est 1985, loose + synthetic/CVD diamond manufacturer|GPU workstations for planning/grading; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC|Long-established (1985) now CVD/synthetic manufacturer + exporter; owner Dholariya Nareshbhai|Diversified into CVD/lab-grown; export expansion|67|B|Owner (Dholariya Nareshbhai)|Contact found|Multiple domains skdiam.co.in/.net/.com; email not visible
Keystar Gems LLP|Lab-Grown Diamond|CVD diamond manufacturer|Varachha|Ground Floor Plot No 5 Block No 4 Kohinoor Industrial Estate Varachha Road Surat 395006|https://keystarlgd.co/||keystargems@gmail.com|https://www.indiamart.com/keystar-gems/aboutus.html|IndiaMART listing|Medium - LGD manufacturer since 2019, LLP since 2022|GPU workstations for planning/grading; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC|Manufacturing LGDs since 2019; incorporated as LLP Dec 2022; growth-stage|Recent incorporation (2022) and growing LGD output|66|B|Owner/Director|Contact found|Phone not visible on source
Nishal Gems|Lab-Grown Diamond|LGD manufacturer / wholesaler (B2B)|Mahidharpura|201 Raj Chambers near Blue Diamond Hat Falia Mahidharpura Surat 395003|https://www.nishalgems.com/|+91 98981 33032|info@nishalgems.com|https://www.nishalgems.com/contact|Company website|Medium - est 1992, established IGI-certified B2B LGD house|GPU workstations for planning/grading; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC|Long-standing (1992) firm diversified into LGD; IGI/GIA/GCAL/HRD certified B2B exporter|Established trading house scaling LGD B2B exports; active content/marketing|72|B|Owner/Director (CMO Ayush Bhansali)|Contact found|Strong B2B export positioning
Vala Brothers|Lab-Grown Diamond|CVD & HPHT diamond manufacturer / exporter|Mahidharpura|6/1766 2nd Floor Sainath Building G Gundis Sheri Mahidharpura Surat|https://www.valabrothers.in/|||https://www.valabrothers.in/|Company website|Small-medium - all-types LGD manufacturer/exporter since 2012|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Manufacturer/exporter of all LGD types since 2012; CVD + HPHT|Established 2012; steady export growth|62|B|Owner/Director|Existence-verified (contact pending)|GST 24ABYPV2441F1ZB; phone/email not visible
Kunthu Gems|Lab-Grown Diamond|HPHT & CVD diamond manufacturer / exporter|Mahidharpura|Office 405 to 412 4th Floor Diamond Village-A Jadakhadi Mahidharpura Surat 395003|https://www.kunthugems.co.in/|||https://www.kunthugems.co.in/contact-us.htm|Company website|Medium - manufacturer/exporter of HPHT/CVD + jewelry|GPU workstations for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Manufactures/exports lab-grown (HPHT/CVD) diamonds + jewelry; contact Sapan Chaudhari|Range of polished + rough HPHT/CVD; export focus|65|B|Owner/Director (Sapan Chaudhari)|Existence-verified (contact pending)|Phone not visible on fetched info
Hirpara Export|Lab-Grown Diamond|CVD diamond manufacturer / exporter|Varachha (Mini Bazar)|821 Rajhansh Tower Near Opera House Mini Bazar Surat 395006|https://www.hirparaexport.in/|||https://www.hirparaexport.in/contact-us.htm|Company website|Small-medium - LGD + natural diamond jewelry manufacturer/exporter|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Manufacturer/exporter of lab-grown diamonds + designer jewelry; CVD focus|Export-oriented LGD + jewelry; sector growth|63|B|Owner/Director|Existence-verified (contact pending)|Related person Hirpara Samir (CVD diamond machine background)
Mahant Exports|Lab-Grown Diamond|CVD & HPHT diamond manufacturer / wholesaler|Katargam|Plot No 8 R.S.No 407 Pramukh Gems Building Bambawadi Katargam Surat 395004||||https://www.indiamart.com/mahant-exports/profile.html|IndiaMART listing|Small-medium - est 2017, CVD/HPHT manufacturer/wholesaler|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Manufacturer/wholesaler of LGD CVD/HPHT since 2017; growth-stage|Founded 2017; growing CVD/HPHT wholesale|64|B|Owner/Director|Existence-verified (contact pending)|Phone/email not visible on source
Aom Diamond|Lab-Grown Diamond|CVD & HPHT diamond manufacturer / exporter|Utran (Varachha)|604 Victoriya Heritage Opposite Shaligram Status Utran Pow Varachha Surat 394101||||https://www.indiamart.com/aomdiamond/about-us.html|IndiaMART listing|Small-medium - est 2017, CVD/HPHT manufacturer/trader/exporter|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Manufacturer/trader/wholesaler/exporter of CVD/LGD/HPHT since 2017; partner Ashwin Nakrani|Founded 2017; expanding LGD trade|64|B|Owner (Ashwin Nakrani)|Existence-verified (contact pending)|Phone/email not visible on source
Gemone Diamonds|Lab-Grown Diamond|LGD manufacturer / wholesaler / exporter|Lal Darwaja (City Centre)|A102 City Centre Lal Darwaja Surat 395003|https://www.gemonediamonds.in/|+91 93755 20003|info@gemonediamond.com|https://www.gemonediamonds.in/contact-us.htm|Company website|Medium - IGI-certified LGD supplier/exporter + jewelry|GPU workstations for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|IGI-certified lab-grown diamonds + fine jewelry; wholesaler/distributor/exporter|Growing LGD + jewelry export business|70|B|Owner/Director|Contact found|Phone is WhatsApp; second email gemone.diamonds@gmail.com
Vraj Diamond|Lab-Grown Diamond|LGD manufacturer / jewelry|Surat|Surat, Gujarat (street address not visible on source)|https://vrajdiamond.com/|||https://vrajdiamond.com/|Company website|Small-medium - LGD + fine jewelry manufacturer|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Surat-based LGD and fine jewelry manufacturer; multiple fancy shapes|Active LGD manufacturer; sector growth|61|B|Owner/Director|Existence-verified (contact pending)|Address/phone/email not visible on source
Caratline Diamond|Lab-Grown Diamond|CVD diamond manufacturer / wholesaler|Varachha|Shop No 78 1st Floor Mahatma Industrial Society Varachha Road Surat 395006|https://caratlinediamond.in/|||https://caratlinediamond.in/|Company website|Medium - large high-quality CVD wholesaler/exporter|GPU workstations for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Positions as largest high-quality CVD LGD wholesaler/supplier/exporter in India|Scaling CVD wholesale/export; sector growth|68|B|Owner/Director|Existence-verified (contact pending)|Inquiry-form only; phone/email not visible
Shiv Krishna Diamond|Lab-Grown Diamond|LGD manufacturer / jewelry|Surat|Surat, Gujarat (street address not visible on source)||||https://www.indiamart.com/shiv-krishna-diamond/|IndiaMART listing|Small-medium - LGD + diamond jewellery manufacturer|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Manufacturer of lab-grown diamonds + diamond jewellery in Surat|Active LGD manufacturer; sector growth|60|B|Owner/Director|Existence-verified (contact pending)|Phone/email/full address not visible on source
Ayra Star (Noor Diamond)|Lab-Grown Diamond|CVD diamond manufacturer / jewelry|Surat|Surat, Gujarat (street address not visible on source)|https://www.noordiamond.in/|||https://www.noordiamond.in/|Company website|Small-medium - lab-grown CVD diamonds + diamond rings|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Lab-grown CVD diamonds + jewelry; Surat-based|Active CVD manufacturer; sector growth|60|B|Owner/Director|Existence-verified (contact pending)|Address/phone/email not visible on source
New Grown Diamond|Lab-Grown Diamond|LGD CVD & HPHT manufacturer / retailer|Katargam|Katargam Surat Gujarat (street address not visible on source)||||https://www.exportersindia.com/new-grown-diamond/|ExportersIndia listing|Small-medium - lab-created/CVD/HPHT manufacturer-retailer|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Deals lab-created, CVD, HPHT, synthetic, man-made diamonds in Katargam|Active LGD CVD/HPHT business; sector growth|60|B|Owner/Director|Existence-verified (contact pending)|Phone/email/full address not visible on source
Vitrag Gems|Lab-Grown Diamond|LGD manufacturer|Surat|Surat, Gujarat (street address not visible on source)||||https://www.indiamart.com/vitrag-gems/|IndiaMART listing|Small-medium - LGD + loose diamond manufacturer|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Manufacturer of lab-grown diamond, loose diamond, oval-shape diamond in Surat|Active LGD manufacturer; sector growth|60|B|Owner/Director|Existence-verified (contact pending)|Phone/email not visible on source
Nayani Brothers|Lab-Grown Diamond|LGD manufacturer|Surat|Surat, Gujarat (street address not visible on source)||+91 71022 11021||https://www.indiamart.com/company/26103062/|IndiaMART listing|Small-medium - LGD + loose/oval/rose-cut diamond manufacturer|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Manufacturer of lab-grown, loose, oval, rose-cut and rustic diamonds in Surat|Active LGD manufacturer; sector growth|61|B|Owner/Director|Contact found|Phone partially formatted on source; treat as tentative
Shree Madhusudan Impex|Lab-Grown Diamond|HPHT diamond manufacturer|Varachha|Varachha Road Surat Gujarat (street address not visible on source)||||https://dir.indiamart.com/surat/lab-grown-diamond.html|IndiaMART listing|Small-medium - HPHT lab-grown diamond manufacturer|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|HPHT-method lab-grown diamond manufacturer on Varachha Road|Active HPHT manufacturer; sector growth|60|B|Owner/Director|Existence-verified (contact pending)|GST/TrustSEAL verified seller; phone not visible
Vivir Diamonds & Jewelry|Lab-Grown Diamond|LGD manufacturer / jewelry|Varachha|Varachha Road Surat Gujarat (street address not visible on source)||||https://dir.indiamart.com/surat/lab-grown-diamond.html|IndiaMART listing|Small-medium - IGI-certified LGD + jewelry supplier|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|IGI-certified lab-grown diamonds + jewelry supplier in Surat|Active LGD supplier; sector growth|60|B|Owner/Director|Existence-verified (contact pending)|GST/TrustSEAL verified seller; phone not visible
Lepdo (Lepdo LLC)|Lab-Grown Diamond|CVD & HPHT diamond retailer / exporter|Mota Varachha / Mini Bazar|No 1212 Pragati IT Park Building B Opp AR Mall Utran Mota Varachha Surat 394105; also 8th Floor Office 807 Rajhans Heights Near Choksi Bazar Mini Bazar Varachha 395006|https://www.lepdollc.com/|||https://www.lepdollc.com/profile.html|Company website|Small-medium - CVD/HPHT LGD retailer/exporter|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Trader-retailer of CVD/HPHT lab-grown diamonds; custom sizes, wholesale + export|Two locations; growing export/retail|62|B|Owner/Director|Existence-verified (contact pending)|Phone/email not visible on source
GMSRK Diamond|Lab-Grown Diamond|LGD manufacturer / exporter|Varachha (Mini Bazar)|Princes Plaza Mangadh Rd Mini Bazar Varachha Road Surat||||https://www.exportersindia.com/gmsrk-diamond/|ExportersIndia listing|Small-medium - lab-grown diamond exporter|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Exporter of lab-grown diamonds from Mini Bazar Surat|Active LGD exporter; sector growth|60|B|Owner/Director|Existence-verified (contact pending)|Phone/email not visible on source
3 Star Diamond|Lab-Grown Diamond|LGD manufacturer / exporter|Varachha|Varachha Surat Gujarat (street address not visible on source)||||https://www.exportersindia.com/3-star-diamond/about-us.htm|ExportersIndia listing|Small-medium - LGD manufacturer/exporter in Varachha|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Lab-grown diamond manufacturer/exporter based in Varachha Surat|Active LGD business; sector growth|60|B|Owner/Director|Existence-verified (contact pending)|Phone/email/full address not visible on source
Jupiter Exim|Lab-Grown Diamond|LGD manufacturer / exporter|Varachha (Mini Bazar)|Mini Bazar Surat Gujarat (street address not visible on source)||||https://www.exportersindia.com/jupiter-exim-surat/about-us.htm|ExportersIndia listing|Small-medium - lab-grown diamond exporter in Mini Bazar|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Lab-grown diamond manufacturer/exporter in Mini Bazar Surat|Active LGD exporter; sector growth|60|B|Owner/Director|Existence-verified (contact pending)|Phone/email/full address not visible on source
Sky Exports|Lab-Grown Diamond|LGD wholesaler / merchant|Varachha (Mini Bazar)|Mini Bazar Surat Gujarat (street address not visible on source)||||https://www.justdial.com/jdmart/Surat/Sky-Exports-Lab-Grown-Diamonds-Mini-Bazar/0261PX261-X261-230601110942-M4Y5_BZDET/catalogue|JustDial listing|Small-medium - lab-grown diamond merchant|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Lab-grown diamond merchant/wholesaler in Mini Bazar Surat|Active LGD merchant; sector growth|60|B|Owner/Director|Existence-verified (contact pending)|Phone/email not visible on JustDial catalogue
C6 Diamonds|Lab-Grown Diamond|LGD jewelry manufacturer / exporter|Surat|Surat, Gujarat (street address not visible on source)|https://c6diamonds.com/|||https://c6diamonds.com/contact-us|Company website|Small-medium - IGI-certified CVD jewelry from Surat|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|IGI-certified lab-grown (CVD) diamond jewelry maker/exporter from Surat|Export-oriented LGD jewelry; sector growth|61|B|Owner/Director|Existence-verified (contact pending)|Phone/email not visible on source
Craft Diamonds|Lab-Grown Diamond|LGD rough/polished manufacturer / jewelry|Surat|Surat, Gujarat (manufacturing) markets to USA|https://www.craftdiamonds.co/|||https://www.craftdiamonds.co/|Company website|Medium - manufacturer of LGD rough + polished + jewelry|GPU workstations for planning/grading; reactor-control PCs; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Leading manufacturer of lab-grown rough + polished diamonds + jewelry; US market|Vertically integrated rough-to-jewelry; export growth|66|B|Owner/Director|Existence-verified (contact pending)|Phone/email not visible on source
Kira Jewels Inc (Kira group jewelry arm)|Lab-Grown Diamond|LGD jewelry manufacturer|Khajod (Surat Diamond Bourse)|Surat Diamond Bourse Khajod Surat 395007 (shared with Kira Diam)|https://kiradiam.com/|+91 261 691 4500|infosurat@kiradiam.com|https://kiradiam.com/about-us/|Company website|Large - jewelry arm of Kira Diam group|GPU workstations for jewelry CAD/planning; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Jewelry arm of world's largest CVD grower; CEO Mehul Vaghani|Part of Kira group rapid expansion (4000 reactors)|85|A|Owner/Director (Mehul Vaghani)|Contact found|Same group as Kira Diam; included as distinct jewelry entity
RMP Diamond|Lab-Grown Diamond|LGD manufacturer / exporter|Surat|Surat, Gujarat (street address not visible on source)|https://www.rmpdiamond.com/|||https://www.rmpdiamond.com/lab-grown-diamond|Company website|Small-medium - LGD manufacturer/exporter + certified natural|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Lab-grown diamond manufacturer/exporter from Surat (also certified natural)|Active LGD manufacturer/exporter; sector growth|61|B|Owner/Director|Existence-verified (contact pending)|Phone/email not visible on source
RRP Diamond|Lab-Grown Diamond|LGD / melee diamond manufacturer|Surat|Surat, Gujarat (street address not visible on source)|https://www.rrpdiamond.in/|||https://www.rrpdiamond.in/|Company website|Small-medium - natural loose + real melee + LGD manufacturer|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Manufacturer of natural loose, real melee and lab-grown diamonds in Surat|Active manufacturer; sector growth|60|B|Owner/Director|Existence-verified (contact pending)|Phone/email not visible on source
Gemone Diamond (Jewelry brand)|Lab-Grown Diamond|LGD jewelry manufacturer / retailer|Surat|Surat, Gujarat (street address not visible on source)|https://gemonediamond.com/||gemone.diamonds@gmail.com|https://gemonediamond.com/pages/contact-us|Company website|Small-medium - lab-grown diamonds + fine jewelry brand|GPU workstation for jewelry CAD/planning; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|Lab-grown diamonds + fine jewelry brand (retail arm of Gemone Diamonds)|Growing LGD jewelry retail; sector growth|62|B|Owner/Director|Contact found|Distinct jewelry-brand domain from gemonediamonds.in
Excellent Diamond|Lab-Grown Diamond|IGI-certified CVD diamond manufacturer / exporter|Surat|Surat, Gujarat (street address not visible on source)|https://www.excellentdiamond.in/|||https://www.excellentdiamond.in/company-profile.html|Company website|Small-medium - IGI-certified CVD manufacturer/supplier/exporter|GPU workstation for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC|IGI-certified CVD diamond manufacturer/supplier/exporter (certified emerald/polished)|Active CVD exporter; sector growth|63|B|Owner/Director|Existence-verified (contact pending)|Distinct from Excellent Corporation; phone/email not visible
