company_name|category|sub_category|area|address|website|phone|email|source_url|source_type|size_hint|hardware_need|buying_trigger|expansion_signal|lead_score|priority_tier|contact_approach|verification_status|notes
D Khushalbhai Jewellers|Jewellery|Large retailer/showroom|Athwa (Parle Point)|Bus Stop Near Ambika Niketan Road, Parle Point, Meghdoot Society, Athwalines, Athwa, Surat 395007|https://dkhushalbhai.com/|||https://www.sulekha.com/d-khushalbhai-jewellers-athwa-surat-contact-address|directory|Large (10,000+ designs, established retailer)|high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; server/NAS; AMC|Established Surat showroom; buyback/exchange programs|Established multi-decade retailer|82|A|Owner/Director (Deepak Chokshi)|Existence-verified (contact pending)|Contact person Deepak Chokshi
Charu Jewels|Jewellery|Manufacturer/wholesaler + retail|Ichchhapor (Gem & Jewellery Park)|U15C, GHB Gem & Jewellery Park, Ichchhapor, Surat 394510|https://charujewels.com/|+91 82386 90000|mail@charujewels.com|https://charujewels.in/contact-us/|company_website|Medium-large (family business HQ, manufacturer + showroom)|high-density CCTV + access control (critical); jewellery CAD workstations; POS/billing PCs; networking + Wi-Fi; server/NAS; AMC|Customized diamond jewellery manufacturing; B2B + retail|Showroom near Jade Blue Ghod Dod also listed|84|A|Owner/Director|Contact found|
Pachchigar Jewellers (Ashokbhai)|Jewellery|Large retailer/showroom|Athwalines|200, SNS House, Opp. New Court Building, Lal Bunglow, Athwalines, Surat 395007|https://pachchigarjewellers.com/|+91-9879010065|pachchigar.jewellers@gmail.com|https://pachchigarjewellers.com/contact-us/|company_website|Medium-large (gold/diamond/polki showroom, Surat + Ahmedabad)|high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; server/NAS; AMC|Surat + Ahmedabad presence|Multi-city showrooms|80|A|Owner/Director|Contact found|Second phone +91-9512500744
Torra Jewels|Jewellery|Diamond jewellery manufacturer|Mini Bazar (Varachha)|A/602 Diamond World, Mini Bazar, Varachha Rd, Surat 395003|https://torrajewels.com/|+919879792408||https://torrajewels.com/Home|company_website|Medium (manufacturer since 2009, job-work + brand)|high-density CCTV + access control (critical); jewellery CAD workstations; networking + Wi-Fi; server/NAS; AMC|Fully integrated mfg with advanced tech; export-oriented|Growing manufacturer, advanced technology|80|A|Owner/Director|Contact found|Makes 9/14/18kt diamond jewellery, job-work
Tapti Jewels|Jewellery|Diamond jewellery manufacturer|Varachha Road|Tapti House, 2A, 2nd Floor, Kapadiya Compound, B/h Central Bazar, Opp. Varachha Police Station, Varachha Road, Surat 395006|https://taptijewels.com/|||https://taptijewels.com/|company_website|Medium (custom diamond jewellery manufacturer)|high-density CCTV + access control (critical); jewellery CAD workstations; networking + Wi-Fi; server/NAS; AMC|Custom diamond rings/necklaces; certified precision crafting|Custom-design manufacturing growth|76|A|Owner/Director|Existence-verified (contact pending)|
Premvati Diamond Jewellery|Jewellery|Diamond/gold jewellery manufacturer|Mahidharpura|2nd Floor, Rajwadi Palace, Above SNB Jewellers, Rampura Road, Lal Darwaja, Mahidharpura, Surat 395003|https://www.premvatijewelry.com/|||https://www.premvatijewelry.com/|company_website|Medium (manufacturer/exporter of diamond gold pendant sets)|high-density CCTV + access control (critical); jewellery CAD workstations; networking + Wi-Fi; server/NAS; AMC|Designer pendant sets manufacturer/exporter/supplier|Katargam (Premvati Gold) unit also operating|74|B|Owner/Director|Existence-verified (contact pending)|Mahidharpura diamond market location
Brilliantstar Diamond Jewellery Pvt. Ltd.|Jewellery|Diamond jewellery manufacturer|Mini Bazar (Varachha)|Office No. 101, 1st Floor, Hare Krishna Diamond Hall, Sy-246, Plot No. 8/A, Room No.1, Varachha Road, Mini Bazar, Surat 395008||+91-81412-62360||https://www.scribd.com/document/879082529/Jewellers-in-Surat-Contact-Details|directory|Medium (Pvt Ltd diamond jewellery mfr)|high-density CCTV + access control (critical); jewellery CAD workstations; networking + Wi-Fi; server/NAS; AMC|Diamond manufacturing hub location|Located in Mini Bazar diamond cluster|74|B|Owner/Director|Contact found|
Surat Diamond (Surat Diamond Jewellery)|Jewellery|Diamond/silver/pearl jewellery manufacturer-exporter|Surat|Surat, Gujarat (online manufacturer-exporter)|https://www.suratdiamond.com/|||https://www.suratdiamond.com/about-us.aspx|company_website|Medium-large (manufacturer + exporter, online retail)|high-density CCTV + access control (critical); jewellery CAD workstations; POS/billing PCs; networking + Wi-Fi; server/NAS; AMC|Exports to USA/UK/India; online retail scaling|Export + e-commerce growth|76|A|Owner/Director|Existence-verified (contact pending)|Rings/pendants/necklaces, semi-precious
High Carat Diamond|Jewellery|Diamond jewellery manufacturer/trader|Surat|Surat, Gujarat|https://www.highcaratdiamond.co.in/|||https://www.highcaratdiamond.co.in/|company_website|Medium (mfr/trader, GIA/IGI certified exporter)|high-density CCTV + access control (critical); jewellery CAD workstations; networking + Wi-Fi; server/NAS; AMC|Global exporter of certified diamonds|Export-led growth|72|B|Owner/Director|Existence-verified (contact pending)|Triangle/fancy cut diamond manufacturer
Kiran Gems Pvt. Ltd.|Jewellery|Diamond manufacturer (large)|Surat|Surat manufacturing unit (also Mumbai, UAE, USA)|https://www.kirangems.com/|||https://www.kirangems.com/|company_website|Very large (world's largest polished diamond manufacturer)|high-density CCTV + access control (critical); access-controlled vaults; networking + Wi-Fi; servers/NAS; enterprise AMC|Major manufacturing scale; multi-country operations|Large-scale manufacturing units|82|A|Owner/Director or Admin manager|Existence-verified (contact pending)|Hi-tech manufacturing systems leader
Ajahara Diamonds|Jewellery|Diamond jewellery manufacturer/supplier|Surat|Surat, Gujarat (est. 2007)|https://www.ajaharadiamonds.com/|||https://www.ajaharadiamonds.com/|company_website|Medium (manufacturer/supplier since 2007)|high-density CCTV + access control (critical); jewellery CAD workstations; networking + Wi-Fi; server/NAS; AMC|Diamond earrings/rings, black & synthetic diamonds|Modern, capacious infrastructure|72|B|Owner/Director|Existence-verified (contact pending)|
Diyam Impex|Jewellery|Lab-grown diamond manufacturer|Surat|Surat, Gujarat|https://www.diyamimpex.com/|||https://www.diyamimpex.com/|company_website|Medium-large (one of largest LGD mfrs in Surat)|high-density CCTV + access control (critical); CAD workstations; networking + Wi-Fi; servers/NAS; AMC|CVD/HPHT lab-grown diamond manufacturing growth|Lab-grown diamond expansion|74|B|Owner/Director|Existence-verified (contact pending)|
RMP Diamond|Jewellery|Certified natural diamond manufacturer|Surat|Surat, Gujarat|https://www.rmpdiamond.com/|||https://www.rmpdiamond.com/|company_website|Medium (certified natural diamond mfr/supplier/exporter)|high-density CCTV + access control (critical); CAD workstations; networking + Wi-Fi; servers/NAS; AMC|Natural diamond supply/export|Export-oriented manufacturer|72|B|Owner/Director|Existence-verified (contact pending)|
Mahika Gems|Jewellery|Diamond trader/wholesaler|Surat|Surat, Gujarat|https://www.mahikagems.com/|||https://www.mahikagems.com/|company_website|Medium (trader/wholesaler/distributor)|high-density CCTV + access control (critical); CAD workstations; networking + Wi-Fi; servers/NAS; AMC|Diamond rings + natural diamond wholesale|Wholesale/distribution growth|68|B|Owner/Director|Existence-verified (contact pending)|
Excellent Corporation (Excellent Jewel)|Jewellery|Lab-grown diamond mfr + custom jewellery|Varachha (AK Road)|152, Ankur Society, A K Road, Varachha, Surat 395006|https://www.excellentcorporation.in/|||https://www.excellentcorporation.in/|company_website|Medium (CVD/HPHT LGD mfr + custom jewellery)|high-density CCTV + access control (critical); jewellery CAD workstations; networking + Wi-Fi; servers/NAS; AMC|Customize jewellery mfr; IGI/GIA certified diamonds|LGD + custom jewellery expansion|74|B|Owner/Director (Gaurang Vasoya)|Existence-verified (contact pending)|Proprietor Gaurang Vasoya
Four Dots Technology|Jewellery|Jewellery CAD/CAM & 3D printing services|Katargam (Ved Road)|G.F, 1st & 2nd Floor, Plot No-36/a, Nilkanth Industrial Co-op Society, Ved Road, Katargam, Surat 395004|https://www.indiamart.com/four-dots-technology/|+917942802124||https://www.indiamart.com/four-dots-technology/jewellery-cad-cam-services.html|indiamart|Small-medium (CAD/CAM service + 3D printer mfr, est. 2021)|jewellery CAD workstations (high-spec); CCTV; networking + Wi-Fi; server/NAS for design files; AMC|CAD/CAM services + DLP 3D printer manufacturing|Growing CAD/CAM + 3D printing provider|78|A|Owner/Director|Contact found|Strong CAD-workstation buyer profile
Sparkling Splendor|Jewellery|Jewellery mfr + CAD design service|Katargam (Laxmi Enclave)|5th Floor, Office-522, Laxmi Enclave-2, Sy No 271 Fp 122, Surat 395004|https://www.indiamart.com/sparkling-splendor/|||https://www.indiamart.com/sparkling-splendor/aboutus.html|indiamart|Small-medium (mfr/wholesaler/exporter, est. 2023)|jewellery CAD workstations; CCTV + access control; networking + Wi-Fi; server/NAS; AMC|3D CAD design services; diamond rings/watches|New manufacturer (2023) scaling|72|B|Owner/Director|Existence-verified (contact pending)|CAD-design service provider
Prishil Diamond and Jewel|Jewellery|Jewellery CAD design & rendering service|Surat|Surat, Gujarat|https://www.prishiljewels.com/|||https://www.prishiljewels.com/diamond-jewellery-designing-services.htm|company_website|Small-medium (CAD design/rendering studio)|jewellery CAD workstations (high-spec GPU); CCTV; networking + Wi-Fi; server/NAS for renders; AMC|CAD design, 3D product video, 360 animation, rendering|Design-services growth|74|B|Owner/Director|Existence-verified (contact pending)|Render/animation workload = GPU workstations
Zaveri & Co. (Rajkotwala)|Jewellery|Large retailer/showroom chain|Surat|Surat, Gujarat (also Ahmedabad)|https://zaveriandco.com/|||https://zaveriandco.com/about-us/|company_website|Large (established, fast-growing Gujarat retail chain)|high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; server/NAS; AMC|Fast-growing chain across Gujarat; Surat + Ahmedabad|Expanding retail chain|82|A|Owner/Director or Admin manager|Existence-verified (contact pending)|Heritage 50+ years
Gehna Shop|Jewellery|Jewellery showroom/retailer|Ghod Dod Road|G-9, Rangeela Park Shopping Center, Ghod Dod Road, Surat 395007||+91-96383-10354||https://www.scribd.com/document/879082529/Jewellers-in-Surat-Contact-Details|directory|Small-medium (showroom)|high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC|Ghod Dod Road retail corridor|Established showroom|64|B|Store/Admin manager|Contact found|
Mia by Tanishq - Ghod Dod Road|Jewellery|Branded retailer/showroom|Ghod Dod Road (Subhash Nagar)|Ghod Dod Road, Subhash Nagar, Surat 395007|https://www.miabytanishq.com/|||https://www.promanage.biz/mia-by-tanishq/jewellery-store-in-subash-nagar-surat-11286150-profile|directory|Medium (Titan sub-brand showroom)|high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC|Titan sub-brand expansion in Surat|New branded store|72|B|Store/Admin manager|Existence-verified (contact pending)|
Govindji Jewellers|Jewellery|Jewellery showroom/retailer|Katargam|Vijay Complex, Katargam, Surat||||https://secondbombay.com/jewellery-shops-in-surat-district/|directory|Small-medium (retail showroom)|high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC|Katargam retail area|Established local jeweller|60|B|Owner/Director|Existence-verified (contact pending)|
Nathubhai Soni and Sons|Jewellery|Jewellery showroom/retailer|Soni Falia|Soni Falia Main Road, Surat||||https://secondbombay.com/jewellery-shops-in-surat-district/|directory|Small-medium (established family jeweller)|high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC|Traditional jewellery market (Soni Falia)|Long-established family business|60|B|Owner/Director|Existence-verified (contact pending)|
Nathdhwar Diamonds|Jewellery|Diamond/gold ornament dealer-manufacturer|Mahidharpura|202, Mahidharpura, Surat||||https://www.justdial.com/Surat/Gold-Jewellery-Wholesalers-in-Mahidharpura/nct-10931221|directory|Small-medium (diamond + gold ornament dealer)|high-density CCTV + access control (critical); CAD workstations; networking + Wi-Fi; server/NAS; AMC|Mahidharpura diamond market wholesale|Diamond cluster location|62|B|Owner/Director|Existence-verified (contact pending)|
Khushalbhai Jewellers|Jewellery|Jewellery retailer/showroom|Surat|Surat, Gujarat|https://www.khushalbhaijewellers.com/|||https://www.khushalbhaijewellers.com/|company_website|Small-medium (retail showroom)|high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC|Online + retail presence|Established jeweller|62|B|Owner/Director|Existence-verified (contact pending)|Distinct from D Khushalbhai Jewellers
Premvati Gold|Jewellery|Gold jewellery showroom/manufacturer|Katargam|Behind Kantareshwar Mahadev Mandir, Lalita Chokdi, Katargam, Surat|https://premvatigold.org/|||https://premvatigold.org/|company_website|Small-medium (gold jewellery showroom/mfr)|high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC|Katargam retail/manufacturing|Sister unit to Premvati Diamond|64|B|Owner/Director|Existence-verified (contact pending)|
Satva Gold|Jewellery|Gold jewellery retailer (online + Surat)|Surat|Surat, Gujarat|https://www.satvagold.com/|||https://www.satvagold.com/surat/|company_website|Small-medium (gold jewellery retailer)|high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC|Online gold shopping for Surat market|E-commerce + retail growth|62|B|Owner/Director|Existence-verified (contact pending)|
Sk Cad|Jewellery|Jewellery CAD design studio|Surat|Surat, Gujarat|https://sk-cad.ueniweb.com/|||https://sk-cad.ueniweb.com/|company_website|Small (CAD design studio)|jewellery CAD workstations (high-spec); CCTV; networking + Wi-Fi; server/NAS for design files; AMC|Jewellery CAD design services|Design-services niche|66|B|Owner/Director|Existence-verified (contact pending)|CAD-workstation buyer profile
