company_name|category|sub_category|area|address|website|phone|email|source_url|source_type|size_hint|hardware_need|buying_trigger|expansion_signal|lead_score|priority_tier|contact_approach|verification_status|notes
Pragati Vehicles LLP (Tata Motors)|Automobile Dealership|Car dealer (Tata Motors)|Parvat Patia|Orchid Tower, Surat Kadodara Road, Near APMC Market, Parvat Patia, Surat|https://dealer-locator.cars.tatamotors.com/|||https://dealer-locator.cars.tatamotors.com/tata-motors-cars-showroom-pragati-vehicles-llp-parvat-patia-car-dealer-parvat-patia-surat-266638/Home|Brand dealer site|Tata dealer with multiple outlets (Parvat Patia, Althan)|DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; AMC|Two+ Tata showrooms in Surat|Expanding Tata outlet network|76|A|Dealer Principal / Admin|Existence-verified (contact pending)|Also Althan (VIP Road) showroom
Nanavati Mahindra (Nanavati Automotive)|Automobile Dealership|Car dealer (Mahindra)|Adajan|Survey No. 84/1, 84/2 Paiki, Bhagat Party Plot, Opp Hari Om Petrol Pump, L P Savani Road, Adajan, Surat 395005|https://www.nanavatimahindra.com/|||https://www.nanavatimahindra.com/outlet/mahindra-showroom-in-surat.html|Brand dealer site|Leading Mahindra dealer group; Adajan/Punakumbhariya/Kim/Bardoli|DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; server/NAS; AMC|Multiple Mahindra outlets + new launches display|Largest Gujarat group for passenger+commercial; multi-branch|86|A|Dealer Principal / IT Head|Existence-verified (contact pending)|Part of Nanavati Group (also Toyota, MG, Tata CV)
Nanavati Toyota|Automobile Dealership|Car dealer (Toyota)|Bhatpore (Magdalla-Hazira)|220+328, GIDC Magdalla Hazira Road, GIDC Bhatpore, Opp ONGC, Surat 394510|https://www.nanavatitoyota.com/|||https://www.nanavatitoyota.com/|Brand dealer site|Authorized Toyota dealer; Surat/Bharuch/Bardoli|DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; server/NAS; AMC|Multi-city Toyota outlets + Udhna outlet|Nanavati Group multi-brand expansion|84|A|Dealer Principal / IT Head|Existence-verified (contact pending)|Also Udhna-Sachin Road outlet; part of Nanavati Group
Nanavati Auto (MG Motor, Piplod)|Automobile Dealership|Car dealer (MG Motor)|Piplod|Dumas Road, Piplod, Surat 395007, Opp Central Mall|https://dealers.mgmotor.co.in/|918047493297||https://dealers.mgmotor.co.in/mg-motor-nanavati-auto-showroom-car-dealer-piplod-surat-371954/Home|Brand dealer site|MG dealer (Nanavati Group); 2 outlets (Piplod + Pal Road)|DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; AMC|Two MG outlets; EV (MG) focus|Nanavati Group brand addition; EV growth|80|A|Dealer Principal / IT Head|Contact found|Second outlet Pal Road V4U Circle ph 918047494741
Surat Kia (Surat Motorcars)|Automobile Dealership|Car dealer (Kia)|Udhana|Khatodara / Udhana area, Surat|https://kiaindia-dealers.com/|||https://kiaindia-dealers.com/kia-car-showroom-surat-kia-udhana-surat-kia-car-dealer-udhana-surat-334876/Home|Brand dealer site|Authorized Kia dealer, Surat|DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + service|Kia dealer; EV (Kia) lineup|74|B|Dealer Principal / Admin|Existence-verified (contact pending)|Opp Khatodara Police Station; Skyview Business Horizon
Shreenath Kia|Automobile Dealership|Car dealer (Kia)|Adajan/Pal Gam|Plot No 2, Sanskruti Township, Hazira Road, Adajan, Near RTO, Pal Gam, Surat|https://shreenath-kia.in/|9081924777||https://kiaindia-dealers.com/kia-car-showroom-shreenath-kia-adajan-car-dealer-pal-gam-surat-334946/Home|Brand dealer site|Multi-outlet Kia dealer (Adajan/Piplod/Bharthana/Bardoli)|DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; server/NAS; AMC|4+ Kia outlets across Surat & Bardoli|Multi-branch Kia dealer group|82|A|Dealer Principal / IT Head|Contact found|Outlets: Adajan, Piplod, Bharthana (VIP Rd), Sahara Darwaja, Bardoli
Landmark Honda|Automobile Dealership|Car dealer (Honda)|Adajan/Piplod|4,5 Sapphire Business Hub, L.P. Savani School Road, Adajan, Near Madhuban Circle, Surat 395009|https://dealer.hondacarindia.com/|||https://www.cardekho.com/Honda/Surat/cardealers|Aggregator listing|Multi-outlet Honda dealer (Adajan/Khatodara/Piplod)|DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; server/NAS; AMC|Three Honda outlets across Surat|Multi-branch Honda dealer|78|A|Dealer Principal / IT Head|Existence-verified (contact pending)|Also Mauje Khatodara and Piplod (near Iskon Mall) showrooms
Stellar Skoda|Automobile Dealership|Car dealer (Skoda)|Dumas Road / Puna|Sunshine Global Hospital Campus, Dumas Road, Surat 395007, next to Big Bazar|https://dealers.skoda-auto.co.in/|919328883324||https://www.carwale.com/dealer-showrooms/skoda/surat/|Aggregator listing|Skoda dealer with showroom + Punagam service centre|DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + Puna service centre|Multi-site Skoda presence|76|A|Dealer Principal / Admin|Contact found|Service centre Punagam Canal Road ph 7069661111
Presidency Skoda|Automobile Dealership|Car dealer (Skoda)|Bharthana Vesu|Plot No 53, TP Scheme 13, New City Light Road, Bharthana Vesu, Surat 396445|https://dealers.skoda-auto.co.in/|6359309000||https://www.carwale.com/dealer-showrooms/skoda/surat/|Aggregator listing|Skoda showroom + service, Vesu|DMS/billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Combined showroom + service facility|Skoda dealer in Vesu growth corridor|74|B|Dealer Principal / Admin|Contact found|Showroom and service co-located
Automark Motors (Volkswagen)|Automobile Dealership|Car dealer (Volkswagen)|Piplod|Besides Vijay Sales, Near Kargil Chowk, Surat-Dumas Road, Piplod, Surat 395007|https://volkswagen-surat.com/|02241357346||https://www.cardekho.com/volkswagen/surat/cardealers/automark-motors-pvt-ltdpiplod-178223.htm|Aggregator listing|Authorized VW dealer, Surat|DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; AMC|VW showroom + service|VW dealer in Surat|72|B|Dealer Principal / Admin|Contact found|Volkswagen Surat (Piplod)
VinFast Surat (Chandan Car)|Automobile Dealership|Car dealer (EV - VinFast)|Piplod|Piplod, Surat (3,000 sq.ft. showroom)|https://vinfastauto.in/|||https://www.autocarindia.com/industry/first-vinfast-india-showroom-inaugurated-in-surat-436380|News article|New EV dealership (first VinFast showroom in India)|DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; server/NAS; AMC|Brand-new showroom inaugurated July 2025; EV after-sales setup|First VinFast India outlet; brand expanding to 35 dealers|90|A|Dealer Principal / Owner|Existence-verified (contact pending)|Promoted by Chandan Car; greenfield EV outlet = full fresh IT fitout
Kataria Honda (Two Wheeler)|Automobile Dealership|Two-wheeler dealer (Honda)|Piplod|Kataria Arcade, Opp Rajhans Cinema, Dumas Road, Piplod, Surat 395007|https://honda.kataria.co.in/|9099007804||https://honda.kataria.co.in/|Brand dealer site|Honda 2W dealer (Kataria Group); Ahmedabad+Surat|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Multi-city Honda 2W network|Part of large Kataria Group|76|A|Dealer Principal / IT Head|Contact found|Group also runs Maruti dealerships
Amideep Honda (Two Wheeler)|Automobile Dealership|Two-wheeler dealer (Honda)|Varachha|Nr BPCL Petrol Pump, Simada Naka, Varachha Road, Surat 395006|https://www.amideephonda.com/|8000445566||https://www.amideephonda.com/|Brand dealer site|Authorized Honda 2W main dealer since 2012|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Sales + service + spares facility|Established main dealer|70|B|Owner / Admin|Contact found|Help desk 8000445566
Vinod Honda (Two Wheeler)|Automobile Dealership|Two-wheeler dealer (Honda)|Jahangirpura|1-4 Sarita Society, Near Jahangirpura Dabholi Bridge, Near LG Service Centre, Jahangirpura Main Road, Surat 395005||7387875048||https://www.zigwheels.com/bikes/dealers/honda/Surat|Aggregator listing|Authorized Honda 2W dealer|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + workshop|Honda 2W dealer|64|B|Owner / Admin|Contact found|Phone from ZigWheels Honda Surat listing
Ganga Honda (Two Wheeler)|Automobile Dealership|Two-wheeler dealer (Honda)|Ring Road|21st Century House A, Ring Road, Maan Darwaja, Beside World Trade Centre, Surat 395002||9974016174||https://www.zigwheels.com/bikes/dealers/honda/Surat|Aggregator listing|Authorized Honda 2W dealer, central Surat|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Prime Ring Road showroom|Honda 2W dealer|66|B|Owner / Admin|Contact found|Phone from ZigWheels Honda Surat listing
Navjivan Honda (Two Wheeler)|Automobile Dealership|Two-wheeler dealer (Honda)|Udhna|Udhna Bhestan Road, Surat 394210||7359501000||https://www.zigwheels.com/bikes/dealers/honda/Surat|Aggregator listing|Authorized Honda 2W dealer, multiple locations|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Multiple Honda 2W outlets|Multi-branch Honda 2W dealer|68|B|Owner / Admin|Contact found|Phone from ZigWheels Honda Surat listing
Jsn Motors (Royal Enfield)|Automobile Dealership|Two-wheeler dealer (Royal Enfield)|Adajan|Adajan, Surat|https://dealers.royalenfield.com/|9619409640||https://dealers.royalenfield.com/gujarat/surat/adajan-jsn-motors-9110109240|Brand dealer site|Authorized Royal Enfield dealer|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + service|RE dealer in premium 2W segment|66|B|Owner / Admin|Contact found|RE dealer locator listing
Purav Automobiles (Royal Enfield)|Automobile Dealership|Two-wheeler dealer (Royal Enfield)|Sarthana Jakat Naka|G3 Deepkamal Commercial Hub, Zoo Rd, Near Sarthana Jakat Naka, Nana Varachha, Surat 395010|https://dealers.royalenfield.com/|9619147489||https://dealers.royalenfield.com/gujarat/surat/sarthana-jagat-naka-purav-automobiles-9110050780|Brand dealer site|Authorized Royal Enfield dealer|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + service|RE dealer|66|B|Owner / Admin|Contact found|RE dealer locator listing
Munjani Motors (Royal Enfield)|Automobile Dealership|Two-wheeler dealer (Royal Enfield)|Vesu|Vesu, Surat|https://dealers.royalenfield.com/|9619390511||https://dealers.royalenfield.com/gujarat/surat/vesu-munjani-motors-pvt-ltd-9110069030|Brand dealer site|Authorized Royal Enfield dealer, Vesu|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + service in growth corridor|RE dealer; Munjani group also Toyota-linked|68|B|Owner / Admin|Contact found|RE dealer locator listing
Zealay Automotive (Royal Enfield)|Automobile Dealership|Two-wheeler dealer (Royal Enfield)|Udhna|Plot No 30, J B Compound, Opp Laxmi-narayan Temple, Udhna, Surat 394210|https://dealers.royalenfield.com/|9619870419||https://dealers.royalenfield.com/gujarat/surat/udhna-zealay-automotive-9110142860|Brand dealer site|Authorized Royal Enfield dealer, Udhna|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + service|RE dealer|64|B|Owner / Admin|Contact found|RE dealer locator listing
Gujrat Motors (Bajaj)|Automobile Dealership|Two-wheeler dealer (Bajaj)|Adajan|Opera House, Opp Sanghvi Tower, Adajan Road, Surat 395003|https://www.bikes4sale.in/|9825167667||https://www.bikes4sale.in/new-bike-showrooms/dealer/bajaj/gujarat/surat/1835/gujrat-motors-pvt-ltd|Aggregator listing|Prominent Bajaj 2W/3W dealer|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + workshop|Established Bajaj dealer|66|B|Owner / Admin|Contact found|Also landlines 02622-2783555/2784555
Jalaram Auto (Hero MotoCorp)|Automobile Dealership|Two-wheeler dealer (Hero)|Adajan|B Wing Sargam Complex, Opp Bhulka Bhavan School, Adajan Road, Surat 395009|https://dealers.heromotocorp.com/|||https://dealers.heromotocorp.com/hero-motocorp-m-s-jalaram-auto-two-wheeler-dealer-adajan-road-surat-25885/Home|Brand dealer site|Authorized Hero 2W dealer, Adajan|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + service|Hero 2W dealer (high volume brand)|66|B|Owner / Admin|Existence-verified (contact pending)|Hero dealer locator listing
KDN Automobiles (Hero MotoCorp)|Automobile Dealership|Two-wheeler dealer (Hero)|Una Pani Road|Moti Raghewji Compound, Lal Darwaja, Una Pani Road, Surat 395003|https://dealers.heromotocorp.com/|||https://dealers.heromotocorp.com/k-d-n-automobiles-hero-motocorp-two-wheeler-dealer-una-pani-road-surat-33702/Home|Brand dealer site|Authorized Hero 2W dealer|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + service|Hero 2W dealer|62|B|Owner / Admin|Existence-verified (contact pending)|Hero dealer locator listing
Patel Motors (TVS)|Automobile Dealership|Two-wheeler dealer (TVS)|Udhna Darwaja|Plot No 867/AF/P6, Near Kotak Mahindra Bank, Udhna Darwaja, Surat|https://dealers.tvsmotor.com/|918153828788||https://dealers.tvsmotor.com/tvs-motors/tvs-patel-motors-two-wheeler-dealer-udhnaa-darwaja-surat-178162/Home|Brand dealer site|Authorized TVS 2W dealer|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + service|TVS 2W + iQube EV growth|64|B|Owner / Admin|Contact found|TVS dealer locator listing
Ambika Motors (TVS)|Automobile Dealership|Two-wheeler dealer (TVS)|Jahangir Pura|Plot No 42/3, Olpad Road, Near Shell Petrol Pump, Jahangir Pura, Surat|https://dealers.tvsmotor.com/|917824006952||https://dealers.tvsmotor.com/tvs-motors/amp/tvs-ambika-motors-two-wheeler-dealer-jahangir-pura-surat-242136/Home|Brand dealer site|Authorized TVS 2W dealer|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + service|TVS 2W dealer|62|B|Owner / Admin|Contact found|TVS dealer locator listing
Power Bikes (Yamaha)|Automobile Dealership|Two-wheeler dealer (Yamaha)|Adajan|G1 G2 G3 Western Corridor, Near Pramukh Swami Hospital, Adajan Char Rasta, Surat 395009|https://www.bikes4sale.in/|||https://www.bikes4sale.in/new-bike-showrooms/dealer/yamaha/gujarat/surat/1516/power-bikes-pvt-ltd|Aggregator listing|Authorized Yamaha 2W dealer|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + service|Yamaha 2W dealer|62|B|Owner / Admin|Existence-verified (contact pending)|Power Bikes Pvt Ltd
Parikh Bikes (Yamaha)|Automobile Dealership|Two-wheeler dealer (Yamaha)|Parvat Gam|Puna Godadra Road, Parvat Gam, Shop No-4, Midas Square, Surat||||https://www.bikewale.com/dealer-showrooms/yamaha/surat/|Aggregator listing|Authorized Yamaha 2W dealer|Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC|Showroom + service|Yamaha 2W dealer|60|B|Owner / Admin|Existence-verified (contact pending)|Parikh Bikes Pvt Ltd
Nanavati Autowheels (Tata Commercial Vehicles)|Automobile Dealership|Commercial vehicle dealer (Tata trucks)|Kamrej|451/B/2 NH 48, Gay Pagla Road, Dhoran Pardi, Near Fountain Hotel, Kamrej, Surat|https://commercial-vehicles.fleetverse.tatamotors.com/|||https://commercial-vehicles.fleetverse.tatamotors.com/tata-motors-commercial-vehicle-dealer-nanavati-autowheels-truck-dealers-kamrej-surat-289248/Home|Brand dealer site|Tata CV dealer (Nanavati Group, 25+ yrs)|DMS/billing desktops; large workshop + lot CCTV; networking + Wi-Fi; digital signage; server/NAS; AMC|Trucks/tippers sales + large service yard|Nanavati Group multi-brand CV expansion|80|A|Dealer Principal / IT Head|Existence-verified (contact pending)|Large CV yard = heavy CCTV/networking need
Shree Ambica Auto Sales & Service (Tata CV)|Automobile Dealership|Commercial vehicle dealer (Tata trucks)|Bardoli/Kathor/Vyara|Surat Bardoli Road, Bardoli (multiple South Gujarat locations)|https://commercial-vehicles.fleetverse.tatamotors.com/|||https://commercial-vehicles.fleetverse.tatamotors.com/tata-motors-commercial-vehicle-dealer-shree-ambica-auto-sales-service-truck-dealers-surat-bardoli-road-bardoli-190788/Home|Brand dealer site|Multi-location Tata CV dealer (Bardoli/Kathor/Vyara/Jankhav)|DMS/billing desktops; large workshop + lot CCTV; networking + Wi-Fi; digital signage; server/NAS; AMC|Multiple CV outlets across South Gujarat|Multi-branch CV dealer expansion|78|A|Dealer Principal / Admin|Existence-verified (contact pending)|4+ locations; large workshops
Kisan Tractor Traders (Mahindra Tractors)|Automobile Dealership|Tractor dealer (Mahindra)|Kamrej|Navagam Udyog Nagar, Kamrej Char Rasta, Kamrej, Surat 394185|https://dealer.mahindratractor.com/|9825305556|kisantractorkamrej@rediffmail.com|https://www.carz4sale.in/new-car-showrooms/dealer/mahindra-tractors/gujarat/surat/11543/kisan-tractor-traders|Aggregator listing|Mahindra tractor dealer, Kamrej|Billing desktops; showroom + workshop + yard CCTV; networking; digital signage; AMC|Tractor sales + service yard|Mahindra tractor dealer in agri belt|66|B|Owner / Admin|Contact found|Contact Rajendra Kumar Patel; email on listing
Welltech Motors|Automobile Dealership|Multi-brand car service & body shop|Surat|Surat (60,000 sq.ft. multi-brand workshop)|https://welltechmotors.com/|||https://welltechmotors.com/|Company website|Large multi-brand workshop; 85+ staff, 35 cars/day|Billing/job-card desktops; workshop + lot CCTV; networking + Wi-Fi; digital signage; server/NAS; AMC|High-throughput service + denting/painting bays|Large independent workshop scaling volume|78|A|Owner / GM|Existence-verified (contact pending)|60,000 sq.ft. facility; OEM/OES parts; strong CCTV need
Tarun Motors|Automobile Dealership|Multi-brand car service & body shop|Surat|Surat|https://tarunmotors.com/|||https://tarunmotors.com/|Company website|Multi-brand service center; 80,000+ cars serviced|Billing/job-card desktops; workshop + lot CCTV; networking + Wi-Fi; digital signage; AMC|105-point inspection; pickup/drop fleet|Established multi-brand service growth|70|B|Owner / GM|Existence-verified (contact pending)|3,000+ regular customers
The Auto Shoppers|Automobile Dealership|Multi-brand car service & body shop|Surat|Surat|https://theautoshoppers.co.in/|||https://theautoshoppers.co.in/|Company website|Standardized multi-brand service workshop|Billing/job-card desktops; workshop + lot CCTV; networking + Wi-Fi; digital signage; AMC|EFI diagnostics + engine/maintenance bays|Standardized multi-brand chain model|66|B|Owner / GM|Existence-verified (contact pending)|Specializes EFI diagnostics, engine repair
