company_name|category|sub_category|area|address|website|phone|email|source_url|source_type|size_hint|hardware_need|buying_trigger|expansion_signal|lead_score|priority_tier|contact_approach|verification_status|notes
ArcelorMittal Nippon Steel India (AM/NS) - Hazira|Government & PSU|Large Industrial (public-facing)|Hazira, Surat|AMNS House, AMNS Township, 27th KM Surat-Hazira Road, Hazira, Surat-394270|https://www.amns.in/|||https://www.amns.in/|Official company site|Very large steel plant (9-15 mtpa)|plant CCTV + access control; bulk office desktops; data-center servers/storage; networking + Wi-Fi; AMC|Major expansion (9 to 15 mtpa, ~US$7.4 bn) underway to 2026|New blast furnaces + facility build-out|82|A|IT/OT Procurement / Materials (vendor registration)|Existence-verified (contact pending)|Formerly Essar Steel; large recurring hardware + surveillance spend; expansion to complete 2H-2026
Larsen & Toubro (L&T) - Hazira Heavy Engineering Complex|Government & PSU|Large Industrial (public-facing)|Hazira, Surat|A.M. Naik Heavy Engineering Complex, Hazira, Surat (approx 16 km from Surat)|https://www.larsentoubro.com/|||https://www.larsentoubro.com/heavy-engineering/capabilities/manufacturing-facilities/india/hazira|Official company site|Very large (750+ acres, 5000+ direct staff)|plant CCTV + access control; bulk office desktops; servers/storage; networking + Wi-Fi; AMC|Defence/armoured systems complex build-out; capacity expansion|New Armoured Systems Complex (50-acre greenfield)|78|A|IT Procurement / Materials & Vendor cell|Existence-verified (contact pending)|Defence + power + nuclear fabrication; high-security surveillance needs
Sardar Vallabhbhai National Institute of Technology (SVNIT)|Government & PSU|Institutional / Central Govt|Ichchhanath, Surat|Ichchhanath, Surat-395007|https://www.svnit.ac.in/|02612259571|director@svnit.ac.in|https://www.svnit.ac.in/|Official .ac.in|Large NIT campus; thousands of students/staff|bulk lab/office desktops + workstations; campus CCTV + access control; servers/storage; networking + Wi-Fi; AMC (GeM)|Campus digitization; lab + research compute upgrades|New academic/research blocks; HPC needs|80|A|Computer Centre / Stores & Purchase (GeM/tender)|Contact found|Institute of National Importance; support 0261-2201505; bulk workstation buyer
Veer Narmad South Gujarat University (VNSGU)|Government & PSU|Institutional / State University|Surat|Post Box No. 49, Udhna Magdalla Road, Surat-395007|https://www.vnsgu.ac.in/|+91 0261 2227141|info@vnsgu.ac.in|https://vnsgu.ac.in/contact_us.php|Official .ac.in|Large state university; many affiliated colleges|bulk office/exam desktops; campus CCTV; servers/storage (exam/results); networking + Wi-Fi; AMC|Exam digitization; e-governance of affiliations|New buildings / data-center for results|74|B|Computer/IT Dept / Purchase section (GeM/tender)|Contact found|Affiliating university for South Gujarat; toll-free 1800 2333 011
New Civil Hospital & Govt Medical College, Surat|Government & PSU|Government Hospital / Medical College|Majura Gate, Surat|New Civil Hospital Campus, Majura Gate, Ring Road, Surat-395002|https://gmcsurat.edu.in/|02612244456||https://surat.nic.in/public-utility/new-civil-hospital/|Official .nic.in + college site|Very large (130-acre campus, tertiary hospital)|bulk office desktops; hospital CCTV + access control; servers/storage (HMIS); networking + Wi-Fi; AMC (GeM)|Hospital digitization / HMIS; medical-college IT growth|Campus building expansion; new departments|80|A|Medical Superintendent office / Govt purchase (GeM/tender)|Contact found|State govt hospital + medical college on shared campus
Surat Municipal Institute of Medical Education & Research (SMIMER)|Government & PSU|Government Hospital / Medical College|Umarwada, Surat|SMIMER Campus, Surat|https://www.suratmunicipal.gov.in/smimer|||https://www.suratmunicipal.gov.in/smimer/Contact|Official .gov.in|Large 500-bed hospital + medical college|bulk office/lab desktops; hospital CCTV + access control; servers/storage (HMIS); networking + Wi-Fi; AMC|Hospital + college digitization; HMIS upgrade|Bed/facility expansion; new PG programs|78|A|SMIMER Administration / SMC purchase (GeM/tender)|Existence-verified (contact pending)|Run by Surat Municipal Corporation; affiliated to VNSGU; buys via SMC tender route
Surat District Panchayat (Jilla Panchayat)|Government & PSU|District Administration / Panchayat|Surat|District Development Office, Adarsh Society, Surat-395001|http://www.suratdp.gujarat.gov.in/|0261-2425751|dpeosurat1@gmail.com|https://surat.nic.in/districtpanchayat/|Official .nic.in|Large rural admin; many block/village offices|bulk office desktops; networking + Wi-Fi; CCTV; servers; AMC (GeM/tender)|Rural e-governance/digitization; office IT rollout|New Jilla Panchayat Bhavan; block office IT|70|B|DDO office / District Panchayat IT / Purchase (GeM/tender)|Contact found|Email/phone are Education Committee (DPEO); covers many talukas/blocks
Surat Municipal School Board (Nagar Prathmik Shikshan Samiti)|Government & PSU|Government Education Body|Surat|Surat Municipal Corporation, Surat|https://municipalschoolboardsurat.org/|||https://municipalschoolboardsurat.org/|Official board site|Very large (~1.9 lakh students; many schools)|bulk classroom/office desktops; school CCTV + access control; networking + Wi-Fi; servers; AMC|Smart-classroom + school digitization; rising enrollment|Suman High Schools CCTV under Smart City; 48k+ new students in 5 yrs|78|A|School Board administration / SMC purchase (GeM/tender)|Existence-verified (contact pending)|SMC-run school board; Suman schools covered by Suman Eye CCTV; growth signal strong
Dakshin Gujarat Vij Company Ltd (DGVCL)|Government & PSU|PSU / Power Distribution|Kapodara, Surat|Urja Sadan, Nana Varachha Road, Kapodara, Surat-395006|https://dgvcl.com/|(0261) 2804209|cs.dgvcl@gebmail.com|https://dgvcl.com/contact.php|Official site|Very large discom (South Gujarat); many sub-offices|bulk office desktops; CCTV at offices/substations; servers/storage (billing); networking + Wi-Fi; AMC (GeM/tender)|Billing/IT digitization; substation surveillance; smart-metering IT|Office + substation network expansion|82|A|IT Dept / Materials & Purchase (GeM/e-tender)|Contact found|GUVNL subsidiary; HQ at Urja Sadan Surat; many circle offices across South Gujarat
Regional Transport Office (RTO), Surat (GJ-05)|Government & PSU|State Govt / Transport|Nanpura, Surat|Ring Road, Nanpura, Surat-395001|https://cot.gujarat.gov.in/|0261-2464902||https://cot.gujarat.gov.in/contact-us.htm|Official .gov.in|Large RTO; high footfall office|bulk office desktops; CCTV + access control; servers (Vahan/Sarathi); networking + Wi-Fi; AMC (GeM)|e-services / Vahan-Sarathi digitization; queue + camera systems|New Pal RTO facility; rural RTO (GJ-28)|68|B|RTO admin / Commissionerate of Transport purchase (GeM/tender)|Contact found|Also Surat Rural (GJ-28) and Pal Hazira Road RTO; transport commissionerate portal
Gujarat State Road Transport Corp (GSRTC) - Surat Division|Government & PSU|PSU / State Transport|Surat|Surat Central Bus Stand / Surat-1 Depot, Surat|https://www.gsrtc.in/|0261-2422006||https://www.gsrtc.in/site/downloads/innerPages/contactUs.html|Official site|Large division; multiple depots/bus stands|bus-stand + depot CCTV + surveillance; bulk desktops; servers (ticketing); networking + Wi-Fi; AMC (GeM)|Depot/bus-stand modernization; ITMS + camera systems|New bus terminals; passenger-info IT|72|B|Divisional Controller / GSRTC IT & Stores (GeM/tender)|Contact found|Surat-1 depot enquiry 0261-2422006; depot manager 0261-2543365
Employees Provident Fund Organisation (EPFO) - Regional Office Surat|Government & PSU|Central Govt / Statutory Body|Ghod Dod Road, Surat|Bhavishya Nidhi Bhawan, Ghod Dod Road, Ram Chowk, Surat-395001|https://www.epfindia.gov.in/|+91-261-2652760|ro.Surat@epfindia.gov.in|https://www.epfindia.gov.in/site_en/Location_an_office.php|Official .gov.in|Large regional office; high public footfall|bulk office desktops; CCTV + access control; servers/storage; networking + Wi-Fi; AMC (GeM)|e-governance/UAN digitization; office IT refresh|Office modernization; record-room digitization|65|B|RO administration / Purchase (GeM/tender)|Contact found|PRO 0261-2652730; statutory central body; fax 2652752
ESIC Sub-Regional Office, Surat|Government & PSU|Central Govt / Statutory Body|Adajan-Pal, Surat|2nd Floor, Samarth House, Opp. Pal Lake, Adajan-Pal, Surat-394510|https://srosurat.esic.gov.in/|||https://srosurat.esic.gov.in/ro-sro-contact-us|Official .esic.gov.in|Mid-large office + dispensaries/branches|bulk office desktops; CCTV; servers; networking + Wi-Fi; AMC (GeM)|e-governance/digitization; dispensary IT|Branch + dispensary network IT|60|B|SRO administration / Purchase (GeM/tender)|Existence-verified (contact pending)|Runs multiple branch offices and dispensaries in Surat
Income Tax Department, Surat (Aaykar Bhavan)|Government & PSU|Central Govt / Revenue|Majura Gate, Surat|Aaykar Bhavan, Opp. Civil Hospital, Majura Gate, Surat-395002|https://www.incometax.gov.in/|||https://www.incometaxindia.gov.in/documents/d/gujarat/directory-officers|Official income tax directory|Large multi-floor office; many ranges/wards|bulk office desktops; CCTV + access control; servers/storage; networking + Wi-Fi; AMC (GeM)|e-governance/digitization; office IT refresh|Office modernization; record digitization|64|B|CCIT Surat HQ / Administration purchase (GeM/tender)|Existence-verified (contact pending)|Houses multiple ITOs; CCIT Surat issues hiring/security tenders
Surat Diamond Bourse (SDB)|Government & PSU|Govt-promoted Institution / Trade Hub|Khajod, Surat|Plot 177/P, Dream City, Nr Khajod Chowkdi NH53, Khajod, Surat-395007|https://www.suratdiamondbourse.in/|+91 261 691 7000|info@sdbbourse.com|https://www.suratdiamondbourse.in/contact-us/|Official site|Very large complex (world's largest office building)|campus CCTV + surveillance + access control; bulk desktops; servers/storage; networking + Wi-Fi (city-scale); AMC|New mega-complex commissioning; tenant IT services|Phased occupancy + security infra build-out|82|A|Facility/IT management / Working Committee / Procurement|Contact found|Govt-of-Gujarat backed Dream City project; massive surveillance + networking scope
Surat International Airport (Airports Authority of India)|Government & PSU|Central Govt / Aviation PSU|Magdalla / Dumas Road, Surat|Surat Civil Aerodrome, Dumas Road, Surat-394550|https://www.aai.aero/|+91 261 2700200|apdsurat@aai.aero|https://www.aai.aero/airports/contact-us/surat|Official AAI site|Large international airport terminal|terminal CCTV + surveillance + access control; bulk desktops; servers/storage; networking + Wi-Fi; AMC (GeM)|International terminal expansion; security/IT upgrade|New international operations; passenger-info systems|80|A|Airport Director / AAI Engineering & IT (GeM/e-tender)|Contact found|AAI PSU; CISF security; terminal duty manager termic.vasu@aai.aero
Shell Energy India (Hazira LNG & Port)|Government & PSU|Large Industrial (public-facing)|Hazira, Surat|Hazira LNG Terminal, Via Surat, Hazira, Surat District-394270|https://www.shell.in/|+91 261 3051165|hlpl-haz-portcontrol@shell.com|https://www.shell.in/business/shell-energy-india/hazira-port.html|Official company site|Large LNG terminal + port|terminal/port CCTV + access control; bulk desktops; servers/storage; networking + Wi-Fi; AMC|Terminal IT/OT security; surveillance modernization|Port + regas capacity activity|72|B|IT/OT Procurement / Site admin (vendor registration)|Contact found|Formerly Hazira LNG Pvt Ltd; port control at Hazira site
Reliance Industries Ltd - Hazira Manufacturing Division|Government & PSU|Large Industrial (public-facing)|Mora, Hazira, Surat|Village Mora, PO Bhatha, Surat-Hazira Road, Surat (approx 18 km NW of Surat)|https://www.ril.com/|||https://www.ril.com/news-media/press-releases/reliance-industries-limited-hazira-manufacturing-division-adjudged-winner|Official company site|Very large integrated petrochemical complex|plant CCTV + access control; bulk office desktops; data-center servers/storage; networking + Wi-Fi; AMC|Plant IT/OT modernization; surveillance upgrade|Multi-product complex expansions|76|A|IT/OT Procurement / Materials & Vendor cell|Existence-verified (contact pending)|Captive power + integrated utilities; high-security surveillance + networking needs
Adani Hazira Port Ltd|Government & PSU|Large Industrial (public-facing) / Port|Hazira, Surat|At & Post Hazira, Tal. Choryasi, Dist. Surat-394270|https://www.adaniports.com/|+91-261-2207780||https://www.adaniports.com/ports-and-terminals/hazira-port|Official company site|Large multi-cargo port + container terminal|port CCTV + surveillance + access control; bulk desktops; servers/storage; networking + Wi-Fi; AMC|Port IT/security modernization; terminal automation|Container + multi-cargo capacity expansion|74|B|IT Procurement / Port admin (vendor registration)|Contact found|Handles bulk, containers, liquids, autos; alt phone 2207511
ONGC Ankleshwar Asset (South Gujarat)|Government & PSU|PSU / Oil & Gas|Ankleshwar, Bharuch|New Building, Gadkhol Part, Ankleshwar GIDC, Ankleshwar-393001|https://ongcindia.com/|02646-237500||https://www.ongcindia.com/wps/wcm/connect/en/about-ongc/contact-us/our-offices/|Official PSU site|Large oilfield asset office + township|bulk office desktops; field/office CCTV + access control; servers/storage; networking + Wi-Fi; AMC (GeM)|Asset IT/OT modernization; surveillance upgrade|Oilfield operations + township IT|74|B|IT/IS / Materials & Contracts (GeM/e-procurement)|Existence-verified (contact pending)|Nearby South Gujarat PSU; fax 02646-246926; buys via GeM
Central GST & Central Excise Commissionerate, Surat|Government & PSU|Central Govt / Revenue|Chowk Bazar, Surat|Ground Floor, Central Excise Building, Opp. Gandhi Baug, Chowk Bazar, Surat-395003|https://cgstvadodarazone.gov.in/surat/|||https://cgstvadodarazone.gov.in/surat/|Official .gov.in|Large commissionerate + audit office|bulk office desktops; CCTV + access control; servers/storage; networking + Wi-Fi; AMC (GeM)|e-governance/GST digitization; office IT refresh|Audit Commissionerate (Althan) IT build-out|62|B|Commissionerate administration / Purchase (GeM/tender)|Existence-verified (contact pending)|Merged Surat-I, Surat-II, Valsad; audit office at Magnus Bldg Althan
Gujarat Gas Ltd - Surat Office|Government & PSU|PSU / City Gas Distribution|Adajan, Surat|87-88, Mahyavanshi Mohallo, Adajan Gam, Surat-395009|https://www.gujaratgas.com/|+91-0261-2736333||https://www.gujaratgas.com/contact-us/offices/|Official site|Large CGD operator; multiple stations/centers|office + CNG-station CCTV + access control; bulk desktops; servers/storage; networking + Wi-Fi; AMC (GeM/tender)|CGD network + IT digitization; station surveillance|New CNG stations / collection centers in Surat|74|B|IT Dept / Materials & Purchase (GeM/tender)|Contact found|India's largest CGD company (GSPC group PSU); CNG station at Hazira Road; fax 0261-2736362
Bharuch Municipal Corporation (Nagar Seva Sadan)|Government & PSU|Municipal Body (South Gujarat)|Bharuch|Javahar Municipal Bhavan, Civil Hospital Road, Bharuch|https://bharuchnagarpalika.com/|02642-220143||https://bharuchnagarpalika.com/ContactUs.aspx|Official site|Mid-large municipal body|bulk office desktops; city CCTV; networking + Wi-Fi; servers; AMC (tender/GeM)|Urban e-governance/digitization; surveillance rollout|City IT + camera modernization|62|B|Municipal IT / Purchase / Tender cell (GeM)|Contact found|Nearby South Gujarat ULB; alt phone 02642-243525
Navsari Municipal Corporation (Mahanagarpalika)|Government & PSU|Municipal Body (South Gujarat)|Navsari|Near Swami Vivekananda Vegetable Market, Dudhia Talav, Navsari-396445|https://nmc.gujarat.gov.in/|||https://nmc.gujarat.gov.in/|Official .gov.in|Mid-large municipal body|bulk office desktops; city CCTV; networking + Wi-Fi; servers; AMC (tender/GeM)|Urban e-governance/digitization; surveillance rollout|City IT + camera modernization|62|B|Municipal IT / Purchase / Tender cell (GeM)|Existence-verified (contact pending)|Nearby South Gujarat ULB; recently a corporation
Surat Municipal Corporation - South West Zone Office (Athwa)|Government & PSU|Municipal Zonal Office|Athwalines, Surat|Vahivati Bhavan, Municipal Shopping Center, Nr Aadarsh Nagar Society, Athwalines, Surat|https://www.suratmunicipal.gov.in/|0261-2663049||https://www.suratmunicipal.gov.in/home/zoneofficials|Official .gov.in|Large zonal office (covers Athwa wards)|bulk office desktops; zone-office CCTV; networking + Wi-Fi; AMC (tender/GeM)|Zonal e-governance/civic-center digitization|Civic center + zone IT rollout|66|B|Zonal office admin / SMC Purchase (GeM/tender)|Contact found|One of SMC zones; buys via SMC central tender; other phones 2667926/2665511
Surat Municipal Corporation - East Zone Office (Varachha)|Government & PSU|Municipal Zonal Office|Varachha, Surat|Vahivati Bhavan, Nr Saifee Society, Opp. Panchwati Wadi, Lambe Hanuman Road, Surat|https://www.suratmunicipal.gov.in/|0261-2547750||https://www.suratmunicipal.gov.in/home/zoneofficials|Official .gov.in|Large zonal office (covers Varachha wards)|bulk office desktops; zone-office CCTV; networking + Wi-Fi; AMC (tender/GeM)|Zonal e-governance/civic-center digitization|Civic center + zone IT rollout|66|B|Zonal office admin / SMC Purchase (GeM/tender)|Contact found|Densely populated zone; other phones 2548365/2551363
